County Code, County Name, District Code, District Name, School Code, School Name, Address1, City, State, Zip, Phone
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,090,Cunningham Alternative School,315 S EAST AVE,VINELAND,NJ,08360-4717,(856)794-6937
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,095,Dane Barse Elementary School,240 S ORCHARD RD,VINELAND,NJ,08360-4337,(856)794-6940
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,260,Dr. William Mennies Elementary School,361 EAST GRANT AVENUE,VINELAND,NJ,08360-7107,(856)794-6957
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,075,Gloria M Sabater Elementary School,301 SOUTH EAST BLVD,VINELAND,NJ,08360-3001,(856)641-8502
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,115,John H. Winslow Elementary School,1335 MAGNOLIA RD,VINELAND,NJ,08360-6578,(856)794-6973
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,120,Johnstone Elementary School,165 S  BREWSTER RD,VINELAND,NJ,08361-7871,(856)794-6967
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,055,Landis Middle School,61 W LANDIS AVE,VINELAND,NJ,08360-8122,(856)794-6925
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,135,Marie Durand Elementary School,371 W FOREST GROVE RD,VINELAND,NJ,08360-2060,(856)794-6929
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,160,Max Leuchter,519 N WEST AVE,VINELAND,NJ,08360-3510,(856)794-6922
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,270,Pauline J. Petway Elementary School,1115 SO  LINCOLN AVE,VINELAND,NJ,08631-6601,(856)362-8855
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,230,Solve D'Ippolito Elementary School,1578 NORTH VALLEY AVE,VINELAND,NJ,08360-2431,(856)794-6934
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,280,Thomas W. Wallace Jr. Middle School,688 NORTH MILL ROAD,VINELAND,NJ,08360-2635,(856)362-8887
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,060,Veterans Memorial Middle,424 S MAIN RD,VINELAND,NJ,08360-7843,(856)794-6918
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,050,Vineland Senior High School,2880 E CHESTNUT AVE,VINELAND,NJ,08360-6144,(856)794-6800
11,CUMBERLAND,0995,CUMBERLAND COUNTY BOARD OF VOCATIONAL EDUCATION,030,Cumberland County Technical Education Center,601 BRIDGETON AVENUE,BRIDGETON,NJ,08302-9104,(856)451-9000
11,CUMBERLAND,0997,CUMBERLAND REGIONAL SCHOOL DISTRICT,030,Cumberland Regional High School,90 SILVER LAKE ROAD,SEABROOK,NJ,08302,(856)451-9400
11,CUMBERLAND,0950,Commercial Township School District,025,Haleyville-Mauricetown Elementary School,1308 NORTH AVENUE,PORT NORRIS,NJ,08349-9801,(856)785-0222
11,CUMBERLAND,0950,Commercial Township School District,050,Port Norris Middle School,6812 BROWN STREET,PORT NORRIS,NJ,08349-9620,(856)785-1611
11,CUMBERLAND,1020,DEERFIELD TOWNSHIP SCHOOL DISTRICT,040,DEERFIELD TOWNSHIP SCHOOL DISTRICT,419  MORTON AVE,ROSENHAYN,NJ,08352-0375,(856)451-6610
11,CUMBERLAND,1120,Downe Township School District,045,Downe Township Elementary School,220 MAIN ST,NEWPORT,NJ,08345-9711,(856)447-4673
11,CUMBERLAND,1460,Fairfield Township School District,070,Fairfield Township School,375 GOULDTOWN  WOODRUFF ROAD,BRIDGETON,NJ,08302,(856)453-1882
11,CUMBERLAND,1820,GREENWICH TOWNSHIP,060,MORRIS GOODWIN SCHOOL,839 YE GREATE STREET,GREENWICH,NJ,08323-0360,(856)451-5513
11,CUMBERLAND,2270,Hopewell Township,060,Hopewell Crest,122 SEWALL ROAD,BRIDGETON,NJ,08302-8503,(856)451-9203
11,CUMBERLAND,2570,Lawrence Township School District,030,Myron L. Powell Elementary School,225 MAIN STREET,CEDARVILLE,NJ,08311,(856)447-4237
11,CUMBERLAND,3050,MAURICE RIVER TOWNSHIP ELEMENTARY SCHOOL,065,MAURICE RIVER TOWNSHIP ELEMENTARY SCHOOL,3593 RT 47,PORT ELIZABETH,NJ,08348-0464,(856)825-7411
11,CUMBERLAND,3230,MILLVILLE BOARD OF EDUCATION,068,CHILD FAMILY CENTER,1100 COOMBS RD.,MILLVILLE,NJ,08332,(856)293-2171
11,CUMBERLAND,3230,MILLVILLE BOARD OF EDUCATION,075,HOLLY HEIGHTS ELEMENTARY SCHOOL,2509 E MAIN ST,MILLVILLE,NJ,08332-9639,(856)293-2200
11,CUMBERLAND,3230,MILLVILLE BOARD OF EDUCATION,077,LAKESIDE MIDDLE SCHOOL,2 N  SHARP ST,MILLVILLE,NJ,08332,(856)293-2420
11,CUMBERLAND,3230,MILLVILLE BOARD OF EDUCATION,060,MEMORIAL HIGH SCHOOL,504 EAST BROAD STREET,MILLVILLE,NJ,08332,(856)327-6072
11,CUMBERLAND,3230,MILLVILLE BOARD OF EDUCATION,050,MILLVILLE SENIOR HIGH SCHOOL,200 WADE BLVD,MILLVILLE,NJ,08332-2206,(856)327-6040
11,CUMBERLAND,3230,MILLVILLE BOARD OF EDUCATION,080,MOUNT PLEASANT ELEMENTARY SCHOOL,100 CARMEL RD,MILLVILLE,NJ,08332,(856)293-2220
11,CUMBERLAND,3230,MILLVILLE BOARD OF EDUCATION,090,R. D. WOOD ELEMENTARY SCHOOL,700 ARCHER ST,MILLVILLE,NJ,08332,(856)293-2245
11,CUMBERLAND,3230,MILLVILLE BOARD OF EDUCATION,065,R. M. BACON ELEMENTARY SCHOOL,501 SOUTH THIRD STREET,MILLVILLE,NJ,08332,(856)327-6100
11,CUMBERLAND,3230,MILLVILLE BOARD OF EDUCATION,085,RIECK AVENUE ELEMENTARY SCHOOL,339 RIECK AVENUE,MILLVILLE,NJ,08332,(856)293-2345
11,CUMBERLAND,3230,MILLVILLE BOARD OF EDUCATION,100,SILVER RUN ELEMENTARY SCHOOL,301 SILVER RUN ROAD,MILLVILLE,NJ,08332,(856)293-2470
11,CUMBERLAND,5070,STOW CREEK TOWNSHIP,050,STOW CREEK TOWNSHIP,11 GUM TREE CORNER ROAD,BRIDGETON,NJ,08323-8951,(856)455-1717
11,CUMBERLAND,5300,Upper Deerfield Township School District,050,Charles F. Seabrook School,1373 Highway 77,SEABROOK,NJ,08302-4261,(856)455-2267
11,CUMBERLAND,5300,Upper Deerfield Township School District,060,Elizabeth F. Moore School,1361 Highway 77,SEABROOK,NJ,08302-4261,(856)455-2267
11,CUMBERLAND,5300,Upper Deerfield Township School District,070,Woodruff Middle School,1385 Highway 77,Seabrook,NJ,08302-4261,(856)455-2267
13,ESSEX,0250,BELLEVILLE PUBLIC SCHOOLS,020,Belleville High School,100 PASSAIC AVE,BELLEVILLE,NJ,07109-1807,(973)450-3439
13,ESSEX,0250,BELLEVILLE PUBLIC SCHOOLS,025,Belleville Middle School,279 WASHINGTON AVE,BELLEVILLE,NJ,07109-3150,(973)450-3532
13,ESSEX,0250,BELLEVILLE PUBLIC SCHOOLS,100,Belleville PS10,527 BELLEVILLE AVE,BELLEVILLE,NJ,07109-1307,(973)450-3510
13,ESSEX,0250,BELLEVILLE PUBLIC SCHOOLS,050,Belleville PS3,230 JORALEMON ST,BELLEVILLE,NJ,07109-3210,(973)450-3530
13,ESSEX,0250,BELLEVILLE PUBLIC SCHOOLS,055,Belleville PS4,30 MAGNOLIA ST,BELLEVILLE,NJ,07109-1110,(973)450-3540
13,ESSEX,0250,BELLEVILLE PUBLIC SCHOOLS,060,Belleville PS5,149 ADELAIDE ST,BELLEVILLE,NJ,07109-2207,(973)450-3450
13,ESSEX,0250,BELLEVILLE PUBLIC SCHOOLS,070,Belleville PS7,20 PASSAIC AVE,BELLEVILLE,NJ,07109-1864,(201)450-3470
13,ESSEX,0250,BELLEVILLE PUBLIC SCHOOLS,080,Belleville PS8,183 UNION AVE,BELLEVILLE,NJ,07109-1628,(973)450-3480
13,ESSEX,0250,BELLEVILLE PUBLIC SCHOOLS,090,Belleville PS9,301 RALPH ST,BELLEVILLE,NJ,07109-3309,(973)450-3490
13,ESSEX,0410,BLOOMFIELD BOARD OF EDUCATION,050,BERKELEY ELEMENTARY,351 Bloomfield Ave,Bloomfield,NJ,07003-4804,(973)680-8540
13,ESSEX,0410,BLOOMFIELD BOARD OF EDUCATION,020,BLOOMFIELD HIGH SCHOOL,160 Broad Street,Bloomfield,NJ,07003-2628,(973)680-8500
13,ESSEX,0410,BLOOMFIELD BOARD OF EDUCATION,030,BLOOMFIELD MIDDLE SCHOOL,60 Huck Road,Bloomfield,NJ,07003-4144,(973)680-8620
13,ESSEX,0410,BLOOMFIELD BOARD OF EDUCATION,060,BROOKDALE ELEMENTARY,1230 Broad Street,Bloomfield,NJ,07003-3031,(973)680-8520
13,ESSEX,0410,BLOOMFIELD BOARD OF EDUCATION,120,Bridges Academy @ Forest Glen,280 Davey Street,Bloomfield,NJ,07003,(973)680-8686
13,ESSEX,0410,BLOOMFIELD BOARD OF EDUCATION,080,CARTERET ELEMENTARY,158 Grove Street,Bloomfield,NJ,07003-5650,(973)680-8580
13,ESSEX,0410,BLOOMFIELD BOARD OF EDUCATION,100,DEMAREST ELEMENTARY,465 Broughton Ave,Bloomfield,NJ,07003-4232,(973)680-8510
13,ESSEX,0410,BLOOMFIELD BOARD OF EDUCATION,110,FAIRVIEW ELEMENTARY,376 Berkeley Avenue,Bloomfield,NJ,07003-5036,(973)680-8550
13,ESSEX,0410,BLOOMFIELD BOARD OF EDUCATION,130,FRANKLIN ELEMENTARY,85 Curtis Street,Bloomfield,NJ,07003-3875,(973)680-8560
13,ESSEX,0410,BLOOMFIELD BOARD OF EDUCATION,140,OAK VIEW ELEMENTARY,150 Garrabrant Avenue,Bloomfield,NJ,07003,(973)680-8590
13,ESSEX,0410,BLOOMFIELD BOARD OF EDUCATION,150,WATSESSING ELEMENTARY,71 Prospect Street,Bloomfield,NJ,07003-3223,(973)680-8570
13,ESSEX,0660,CALDWELL-WEST CALDWELL PUBLIC SCHOOLS,060,GROVER CLEVELAND MIDDLE SCHOOL,ACADEMY RD,CALDWELL,NJ,07006,(973)228-9115
13,ESSEX,0660,CALDWELL-WEST CALDWELL PUBLIC SCHOOLS,050,JAMES CALDWELL HIGH SCHOOL,WESTVILLE AVE,WEST CALDWELL,NJ,07006,(973)228-6981
13,ESSEX,0660,CALDWELL-WEST CALDWELL PUBLIC SCHOOLS,070,JEFFERSON ELEMENTARY SCHOOL,PROSPECT ST,WEST CALDWELL,NJ,07006,(973)228-5994
13,ESSEX,0660,CALDWELL-WEST CALDWELL PUBLIC SCHOOLS,080,LINCOLN ELEMENTARY SCHOOL,CRANE ST,CALDWELL,NJ,07006,(973)228-3987
13,ESSEX,0660,CALDWELL-WEST CALDWELL PUBLIC SCHOOLS,110,WASHINGTON ELEMENTARY SCHOOL,CENTRAL AVE,WEST CALDWELL,NJ,07006,(973)228-8941
13,ESSEX,0660,CALDWELL-WEST CALDWELL PUBLIC SCHOOLS,120,WILSON ELEMENTARY SCHOOL,ORTON RD,WEST CALDWELL,NJ,07006,(973)228-7173
13,ESSEX,0760,CEDAR GROVE TOWNSHIP SCHOOL DISTRICT,050,CEDAR GROVE HIGH SCHOOL,90 RUGBY RD,CEDAR GROVE,NJ,07009,(973)239-6400
13,ESSEX,0760,CEDAR GROVE TOWNSHIP SCHOOL DISTRICT,058,MEMORIAL MIDDLE SCHOOL,500 RIDGE ROAD,CEDAR GROVE,NJ,07009,(973)239-5233
13,ESSEX,0760,CEDAR GROVE TOWNSHIP SCHOOL DISTRICT,060,NORTH END ELEMENTARY,122 STEVENS AVE,CEDAR GROVE,NJ,07009-1147,(973)256-1454
13,ESSEX,0760,CEDAR GROVE TOWNSHIP SCHOOL DISTRICT,090,SOUTH END ELEMENTARY SCHOOL,116 HARPER TERR,CEDAR GROVE,NJ,07009,(973)239-2116
13,ESSEX,1400,ESSEX FELLS SCHOOL DISTRICT,050,Essex Fells Elementary School,102 HAWTHORNE RD,ESSEX FELLS,NJ,07021-1120,(973)226-0505
13,ESSEX,1387,ESSEX REGIONAL EDUCATIONAL SERVICES COMMISSION,020,ESSEX CAMPUS ACADEMY,369 PASSAIC AVENUE,FAIRFIELD,NJ,07004,(973)676-6681
13,ESSEX,1387,ESSEX REGIONAL EDUCATIONAL SERVICES COMMISSION,030,ESSEX HIGH SCHOOL,188 1ST STREET,PASSAIC,NJ,07055,(973)478-1534
13,ESSEX,1387,ESSEX REGIONAL EDUCATIONAL SERVICES COMMISSION,040,ESSEX JUNIOR ACADEMY,520 Pompton Avenue,Cedar Grove,NJ,07009,(973)743-2308
13,ESSEX,1210,East Orange School District,107,Althea Gibson Academy,490  WILLIAM STREET,EAST ORANGE,NJ,07017,(973)266-7017
13,ESSEX,1210,East Orange School District,093,Benjamin Banneker Academy,500 South Clinton Street,EAST ORANGE,NJ,07018,(973)266-4320
13,ESSEX,1210,East Orange School District,140,Cicely L. Tyson Community Elementary School,45 North Arlington Street,EAST ORANGE,NJ,07017,(973)414-9222
13,ESSEX,1210,East Orange School District,150,Cicely L. Tyson Community Middle/High School,35 Winans Street,EAST ORANGE,NJ,07017,(973)414-8600
13,ESSEX,1210,East Orange School District,110,Dionne Warwick Institute,120 CENTRAL AVE,EAST ORANGE,NJ,07018-3939,(973)266-5930
13,ESSEX,1210,East Orange School District,035,East Orange Campus High School,344 PROSPECT STREET,EAST ORANGE,NJ,07017,(973)266-7300
13,ESSEX,1210,East Orange School District,030,East Orange STEM Academy High School,129 RENSHAW AVENUE,EAST ORANGE,NJ,07017-3308,(973)266-5900
13,ESSEX,1210,East Orange School District,120,Ecole Toussaint Louverture,330 CENTRAL AVE,EAST ORANGE,NJ,07018-2802,(973)266-5940
13,ESSEX,1210,East Orange School District,050,"Edward T. Bowser, Sr. School of Excellence",180 Lincoln Street,EAST ORANGE,NJ,07017-2503,(973)414-4170
13,ESSEX,1210,East Orange School District,060,George Washington Carver Institute,135 GLENWOOD AVENUE,EAST ORANGE,NJ,07017-4518,(973)266-5860
13,ESSEX,1210,East Orange School District,130,Gordon Parks Academy,98 GREENWOOD AVE,EAST ORANGE,NJ,07017-5106,(973)266-5950
13,ESSEX,1210,East Orange School District,170,J. Garfield Jackson Sr. Academy,106 PROSPECT STREET,EAST ORANGE,NJ,07017-2203,(973)266-5895
13,ESSEX,1210,East Orange School District,070,John L. Costley Middle School,116 HAMILTON ST,EAST ORANGE,NJ,07017-2912,(973)266-5660
13,ESSEX,1210,East Orange School District,190,Johnnie L. Cochran Jr. Academy,190 MIDLAND AVENUE,EAST ORANGE,NJ,07017,(973)395-5975
13,ESSEX,1210,East Orange School District,080,Langston Hughes Elementary School,160 Rhode Island Avenue,EAST ORANGE,NJ,07018-2438,(973)266-5870
13,ESSEX,1210,East Orange School District,100,Mildred Barry Garvin Elementary,1 GROVE PLACE,EAST ORANGE,NJ,07017-4706,(973)673-5410
13,ESSEX,1210,East Orange School District,095,Patrick F. Healy Middle School,116 HAMILTON ST,EAST ORANGE,NJ,07017-2912,(973)266-5670
13,ESSEX,1210,East Orange School District,135,Sojourner Truth Middle School,116 HAMILTON ST,EAST ORANGE,NJ,07017-2912,(973)266-5665
13,ESSEX,1210,East Orange School District,210,Wahlstrom Early Childhood Academy,340 PROSPECT STREET,EAST ORANGE,NJ,07017,(973)395-1210
13,ESSEX,1210,East Orange School District,090,Whitney E. Houston Academy,215 DODD ST,EAST ORANGE,NJ,07017-2106,(973)266-5880
13,ESSEX,1390,Essex County Vocational Technical Schools,020,Bloomfield Tech,209 FRANKLIN STREET,BLOOMFIELD,NJ,07003-4878,(973)412-2206
13,ESSEX,1390,Essex County Vocational Technical Schools,070,Newark Tech,91 WEST MARKET STREET,NEWARK,NJ,07103,(973)412-2204
13,ESSEX,1390,Essex County Vocational Technical Schools,050,North 13th St Tech,300 N 13TH ST,NEWARK,NJ,07107-1218,(973)412-2203
13,ESSEX,1390,Essex County Vocational Technical Schools,080,West Caldwell Tech,620 PASSAIC AVE,WEST CALDWELL,NJ,07006-6711,(973)412-2205
13,ESSEX,1465,Fairfield Public Schools,005,Adlai E. Stevenson,15 KNOLL ROAD,FAIRFIELD,NJ,07006,(973)227-2120
13,ESSEX,1465,Fairfield Public Schools,030,Churchill,233 FAIRFIELD ROAD,FAIRFIELD,NJ,07006,(973)227-2638
13,ESSEX,1750,Glen Ridge Public Schools,070,Forest Avenue School,287 FOREST AVE,GLEN RIDGE,NJ,07028-1818,(973)429-8308
13,ESSEX,1750,Glen Ridge Public Schools,050,Glen Ridge High School,200 RIDGEWOOD AVE,GLEN RIDGE,NJ,07028-1228,(973)429-8303
13,ESSEX,1750,Glen Ridge Public Schools,080,Linden Avenue School,205 LINDEN AVE,GLEN RIDGE,NJ,07028,(973)429-8301
13,ESSEX,1750,Glen Ridge Public Schools,075,Ridgewood Avenue School,235 RIDGEWOOD AVE,GLEN RIDGE,NJ,07028-1019,(973)429-8306
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,071,AUGUSTA PRESCHOOL ACADEMY,97 AUGUSTA STREET,IRVINGTON,NJ,07111,(973)399-6800
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,080,BERKELEY TERRACE,787     GROVE STREET,IRVINGTON,NJ,07111-3605,(973)399-6850
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,090,CHANCELLOR AVENUE SCHOOL,844     CHANCELLOR AVENUE,IRVINGTON,NJ,07111,(973)399-6935
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,100,FLORENCE AVENUE SCHOOL,1324      SPRINGFIELD AVENUE,IRVINGTON,NJ,07111-1916,(973)399-6861
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,110,GROVE STREET SCHOOL,594 GROVE STREET,IRVINGTON,NJ,07111-4531,(973)399-6865
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,050,IRVINGTON HIGH SCHOOL,1253      CLINTON AVE,IRVINGTON,NJ,07111-2437,(973)399-6897
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,120,MADISON AT CHANCELLOR SOUTH,36 MT. VERNON AVENUE,IRVINGTON,NJ,07111,(973)399-6870
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,131,MT. VERNON AVENUE SCHOOL,54 MT   VERNON AVENUE,IRVINGTON,NJ,07111,(973)399-6874
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,125,THURGOOD MARSHALL SCHOOL,141  181 MONTGOMERY AVENUE,IRVINGTON,NJ,07111,(973)416-3824
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,140,UNION AVENUE MIDDLE SCHOOL,427     UNION AVE,IRVINGTON,NJ,07111-2811,(973)399-6885
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,136,UNIVERSITY ELEMENTARY SCHOOL,1 UNIVERSITY PLACE,IRVINGTON,NJ,07111,(973)399-6826
13,ESSEX,2330,IRVINGTON BOARD OF EDUCATION,135,UNIVERSIY MIDDLE SCHOOL,255 MYRTLE AVE,IRVINGTON,NJ,07111-2621,(973)399-6877
13,ESSEX,2730,Livingston Public Schools,070,Burnet Hill Elementary School,25 BYRON PLACE,LIVINGTON,NJ,07039,(973)535-8000
13,ESSEX,2730,Livingston Public Schools,080,Collins Elementary School,67 MARTIN RD,LIVINGSTON,NJ,07039-4631,(973)535-8000
13,ESSEX,2730,Livingston Public Schools,090,Harrison Elementary School,148 N LIVINGSTON AVE,LIVINGSTON,NJ,07039-2121,(973)535-8000
13,ESSEX,2730,Livingston Public Schools,055,Heritage Middle School,20 FOXCROFT DR,LIVINGSTON,NJ,07039-2614,(973)535-8000
13,ESSEX,2730,Livingston Public Schools,100,Hillside Elementary School,98 BELMONT DRIVE,LIVINGSTON,NJ,07039,(973)535-8000
13,ESSEX,2730,Livingston Public Schools,050,Livingston High School,30 ROBERT HARP DRIVE,LIVINGSTON,NJ,07039,(973)535-8000
13,ESSEX,2730,Livingston Public Schools,110,Mount Pleasant Elementary School,11 BROADLAWN DR,LIVINGSTON,NJ,07039-3117,(973)535-8000
13,ESSEX,2730,Livingston Public Schools,060,Mount Pleasant Middle School,11 BROADLAWN DR,LIVINGSTON,NJ,07039-3117,(973)535-8000
13,ESSEX,2730,Livingston Public Schools,118,Riker Hill Elementary School,31 BLACKSTONE DR,LIVINGSTON,NJ,07039-1801,(973)535-8000
13,ESSEX,3190,Millburn Township Schools,065,Deerfield School,26 TROY LANE,SHORT HILLS,NJ,07078,(973)379-4843
13,ESSEX,3190,Millburn Township Schools,070,Glenwood School,325 TAYLOR ROAD  SOUTH,SHORT HILLS,NJ,07078,(973)379-7576
13,ESSEX,3190,Millburn Township Schools,080,Hartshorn School,400 HARTSHORN DRIVE,SHORT HILLS,NJ,07078,(973)379-7550
13,ESSEX,3190,Millburn Township Schools,050,Millburn High School,462 MILLBURN AVE,MILLBURN,NJ,07041-1210,(973)564-7130
13,ESSEX,3190,Millburn Township Schools,060,Millburn Middle School,25 OLD SHORT HILLS RD,MILLBURN,NJ,07041,(973)379-2600
13,ESSEX,3190,Millburn Township Schools,100,South Mountain School,2 SOUTHERN SLOPE DRIVE,MILLBURN,NJ,07041,(973)921-1394
13,ESSEX,3190,Millburn Township Schools,120,Wyoming School,55 MYRTLE AVE,MILLBURN,NJ,07041,(973)761-1619
13,ESSEX,3310,Montclair Public Schools,100,Bradford Elementary School,87 MT HEBRON RD,UPPER MONTCLAIR,NJ,07042,(973)509-4155
13,ESSEX,3310,Montclair Public Schools,060,Charles H. Bullock School,55 Washington Street,MONTCLAIR,NJ,07042,(973)509-4255
13,ESSEX,3310,Montclair Public Schools,110,Edgemont Elementary School,20 EDGEMONT RD,MONTCLAIR,NJ,07042-2305,(201)509-4162
13,ESSEX,3310,Montclair Public Schools,116,Glenfield Middle School,25 MAPLE AVE,MONTCLAIR,NJ,07042-4513,(973)509-4172
13,ESSEX,3310,Montclair Public Schools,123,Hillside Elementary School,54 ORANGE RD,MONTCLAIR,NJ,07042-2110,(973)509-4200
13,ESSEX,3310,Montclair Public Schools,050,Montclair High School,100 CHESTNUT ST,MONTCLAIR,NJ,07042-2908,(973)509-4100
13,ESSEX,3310,Montclair Public Schools,127,Mt. Hebron Middle School,173 BELLEVUE AVE,UPPER MONTCLAIR,NJ,07042,(973)509-4220
13,ESSEX,3310,Montclair Public Schools,130,Nishuane Elementary School,32 CEDAR AVE,MONTCLAIR,NJ,07042-3110,(973)509-4222
13,ESSEX,3310,Montclair Public Schools,140,Northeast Elementary School,603 GROVE ST,UPPER MONTCLAIR,NJ,07042,(973)509-4242
13,ESSEX,3310,Montclair Public Schools,165,Renaissance Middle School at the Rand Building,176 North Fullerton Avenue,MONTCLAIR,NJ,07042,(973)509-5741
13,ESSEX,3310,Montclair Public Schools,170,Watchung Elementary School,14 GARDEN ST,MONTCLAIR,NJ,07042-4116,(973)509-4259
13,ESSEX,3630,NORTH CALDWELL BOARD OF EDUCATION,050,Gould/Mountain Elementary School,132 GOULD AVE,N CALDWELL,NJ,07006,(973)712-4400
13,ESSEX,3630,NORTH CALDWELL BOARD OF EDUCATION,060,Grandview Elementary School,35 HAMILTON DR EAST,N CALDWELL,NJ,07006,(973)712-4400
13,ESSEX,3750,NUTLEY PUBLIC SCHOOL DISTRICT,060,JOHN H. WALKER MIDDLE SCHOOL,325 FRANKLIN AVE,NUTLEY,NJ,07110-2735,(973)661-8869
13,ESSEX,3750,NUTLEY PUBLIC SCHOOL DISTRICT,070,LINCOLN SCHOOL,301 HARRISON ST,NUTLEY,NJ,07110-2614,(973)661-8882
13,ESSEX,3750,NUTLEY PUBLIC SCHOOL DISTRICT,050,NUTLEY HIGH SCHOOL,300 FRANKLIN AVE,NUTLEY,NJ,07110-2734,(973)661-8824
13,ESSEX,3750,NUTLEY PUBLIC SCHOOL DISTRICT,080,Radcliffe School,379 BLOOMFIELD AVE,NUTLEY,NJ,07110-2252,(973)667-8819
13,ESSEX,3750,NUTLEY PUBLIC SCHOOL DISTRICT,090,Spring Garden School,59 S SPRING GARDEN AVE,NUTLEY,NJ,07110-1527,(973)661-8896
13,ESSEX,3750,NUTLEY PUBLIC SCHOOL DISTRICT,100,WASHINGTON SCHOOL,155 WASHINGTON AVE,NUTLEY,NJ,07110-3501,(973)661-8887
13,ESSEX,3750,NUTLEY PUBLIC SCHOOL DISTRICT,110,YANTACAW SCHOOL,20 YANTACAW PLACE,NUTLEY,NJ,07110,(973)661-8891
13,ESSEX,3880,ORANGE BOARD OF EDUCATION,070,CLEVELAND STREET ELEMENTARY SCHOOL,355 CLEVELAND ST,ORANGE,NJ,07050-1916,(973)677-4100
13,ESSEX,3880,ORANGE BOARD OF EDUCATION,301,Career and Innovation Academy of Orange,123 Cleveland Street,Orange,NJ,07050-2280,(973)673-0746
13,ESSEX,3880,ORANGE BOARD OF EDUCATION,080,FOREST STREET ELEMENTARY SCHOOL,651 FOREST ST,ORANGE,NJ,07050,(973)677-4120
13,ESSEX,3880,ORANGE BOARD OF EDUCATION,090,HEYWOOD AVENUE ELEMENTARY SCHOOL,421 HEYWOOD AVE,ORANGE,NJ,07050-2006,(973)677-4105
13,ESSEX,3880,ORANGE BOARD OF EDUCATION,100,LINCOLN AVENUE ELEMENTARY SCHOOL,216 LINCOLN AVE,ORANGE,NJ,07050-2605,(973)677-4130
13,ESSEX,3880,ORANGE BOARD OF EDUCATION,110,OAKWOOD AVENUE ELEMENTARY SCHOOL,135 OAKWOOD AVE,ORANGE,NJ,07050-3909,(973)677-4095
13,ESSEX,3880,ORANGE BOARD OF EDUCATION,050,ORANGE HIGH SCHOOL,400 LINCOLN AVE,ORANGE,NJ,07050-2208,(973)677-4050
13,ESSEX,3880,ORANGE BOARD OF EDUCATION,115,ORANGE PREPARATORY ACADEMY,400 CENTRAL AVE,ORANGE,NJ,07050-2420,(973)677-4135
13,ESSEX,3880,ORANGE BOARD OF EDUCATION,300,Orange Early Childhood Center,397 Park Avenue,Orange,NJ,07050,(973)677-4000
13,ESSEX,3880,ORANGE BOARD OF EDUCATION,120,PARK AVENUE ELEMENTARY SCHOOL,231 PARK AVE,ORANGE,NJ,07050-4102,(973)677-4124
13,ESSEX,3880,ORANGE BOARD OF EDUCATION,105,ROSA PARKS/CENTRAL COMMUNITY SCHOOL,369 MAIN STREET,ORANGE,NJ,07050,(973)677-4000
13,ESSEX,4530,Roseland School district,020,Lester C Noecker,100 PASSAIC AVE,ROSELAND,NJ,07068,(973)226-7644
13,ESSEX,4900,South Orange-Maplewood School District,060,Clinton Elementary School,27 BERKSHIRE RD,MAPLEWOOD,NJ,07040-1429,(973)378-7686
13,ESSEX,4900,South Orange-Maplewood School District,030,Columbia High School,17 PARKER AVE,MAPLEWOOD,NJ,07040-1327,(973)762-5600
13,ESSEX,4900,South Orange-Maplewood School District,090,Jefferson Elementary School,518 RIDGEWOOD RD,MAPLEWOOD,NJ,07040-2158,(973)378-7696
13,ESSEX,4900,South Orange-Maplewood School District,040,Maplewood Middle School,7 BURNETT ST,MAPLEWOOD,NJ,07040-2620,(973)378-7660
13,ESSEX,4900,South Orange-Maplewood School District,100,Marshall Elementary School,262 GROVE RD,S ORANGE,NJ,07079-2367,(973)378-7698
13,ESSEX,4900,South Orange-Maplewood School District,130,Seth Boyden Elementary Demonstration School,274 BOYDEN AVE,MAPLEWOOD,NJ,07040-3010,(973)378-5209
